id,uuid,observed_on,time_observed_at,time_zone,user_id,user_name,tag_list,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,positional_accuracy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
196399376,a38cd9aa-ee97-41f9-bbd7-ba8ca77da5e6,2024-01-11,2024-01-12 00:07:00 UTC,Pacific Time (US & Canada),1102357,Naomi Goodman,"","Two seen.  Water was turbid, poor visibility.",3,0,"San Mateo County, CA, USA",37.2467708708,-122.419146775,8,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196400039,4b8cd559-caff-405e-b4c9-68ef4fbbfdfb,2024-01-11,2024-01-12 00:53:00 UTC,Pacific Time (US & Canada),1102357,Naomi Goodman,"",,3,0,"San Mateo County, CA, USA",37.2459,-122.4190683333,,Acanthodoris lutea,Sandalwood Dorid,Mollusca,47472,Doridina,Onchidoridoidea,Onchidorididae,,,,,Acanthodoris,,Acanthodoris lutea,,,,
196400073,a0feaada-6883-480f-8911-5535e1959708,2024-01-11,2024-01-12 00:42:00 UTC,Pacific Time (US & Canada),1102357,Naomi Goodman,"","",2,0,"San Mateo County, CA, USA",37.2464216667,-122.41947,,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196400783,4172f4b2-0a40-4223-a022-c6505a19a1af,2024-01-11,2024-01-12 01:23:54 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",Sorry this is such a terrible photo. I tried several times but it was just not meant to be ,2,0,"San Mateo County, CA, USA",37.4944861111,-122.4994416667,,Coryphella trilineata,Three-lined Aeolid,Mollusca,1392222,Cladobranchia,Fionoidea,Coryphellidae,,,,,Coryphella,,Coryphella trilineata,,,,
196401344,f2c24845-859f-4d02-aa39-54852809d302,2024-01-11,2024-01-12 00:55:45 UTC,Pacific Time (US & Canada),2615419,,"","",2,0,"North Pacific Ocean, CA, US",37.4938166667,-122.4990783333,10,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
196402285,7a93e160-6de8-4c19-9fd1-522aaedf09b5,2024-01-11,2024-01-12 01:26:56 UTC,Pacific Time (US & Canada),4970339,Evelyn Lam,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6330716667,-121.9395366667,15,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196402293,725dd669-d3ed-418e-bcb5-bfabfe0565e0,2024-01-11,2024-01-12 01:26:14 UTC,Pacific Time (US & Canada),4970339,Evelyn Lam,"","",3,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6330833333,-121.9395616667,4,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196402691,6a69c3a6-2183-4d7c-9ecf-7353de6453f6,2024-01-11,2024-01-12 02:12:35 UTC,Pacific Time (US & Canada),4970339,Evelyn Lam,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6333283333,-121.9389333333,9,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196402829,2b8385eb-f98e-4ea5-9b80-20d9acb538fa,2024-01-11,2024-01-12 00:45:45 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",,3,0,"San Mateo County, CA, USA",37.4943527778,-122.4995222222,,Limacia cockerelli,Cockerell's Dorid,Mollusca,538830,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Limacia,,Limacia cockerelli,,,,
196403049,200d1766-4ec3-4dd8-bebf-d7d4129cc0ef,2024-01-11,2024-01-12 01:11:35 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",Sorry that the photos aren't better. Third photo shows the individual in a different light with a much larger dorid nearby. All animals released after photographing.,2,0,"San Mateo County, CA, USA",37.4944416667,-122.4995833333,,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
196403277,89778d2a-ce73-4319-bf7e-9315d62adc77,2024-01-11,2024-01-12 01:12:40 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",Released after photo.,2,0,"San Mateo County, CA, USA",37.4944361111,-122.4995666667,,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
196403389,8791846b-8a7e-4509-8581-4615d49b5b22,2024-01-11,2024-01-12 01:14:51 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",,2,0,"San Mateo County, CA, USA",37.4943555556,-122.4997333333,,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
196403966,aa7bcae5-e27a-4a39-888e-63bbf4590a31,2024-01-11,2024-01-12 04:59:16 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",,2,0,"Location: 37.494400, -122.499500",37.4944000484,-122.4994998425,4,Phidiana hiltoni,Hilton's Aeolid,Mollusca,48724,Cladobranchia,Aeolidioidea,Facelinidae,,,,,Phidiana,,Phidiana hiltoni,,,,
196404275,690f3839-5957-4fd8-b521-5e3fdf7ca478,2024-01-11,2024-01-12 00:49:37 UTC,Pacific Time (US & Canada),1423782,Emma,"","",3,0,"North Pacific Ocean, Pacific Grove, CA, US",36.633055,-121.939545,4,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196404292,e42c3732-509c-4b7a-bb23-abf9053ce2ff,2024-01-11,2024-01-12 00:54:46 UTC,Pacific Time (US & Canada),1423782,Emma,"","",3,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6330533333,-121.93953,4,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196404304,3e08613a-8d00-4daa-9b16-781175204f73,2024-01-11,2024-01-12 01:32:32 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",,2,0,"San Mateo County, CA, USA",37.4943340773,-122.4995494634,20,Rostanga pulchra,Red Sponge Dorid,Mollusca,47473,Doridina,Doridoidea,Discodorididae,,,,,Rostanga,,Rostanga pulchra,,,,
196404417,f08537a3-9630-491e-ba2a-f22208121b0f,2024-01-11,2024-01-12 01:30:47 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",,2,0,"San Mateo County, CA, USA",37.4943250328,-122.4995471165,4,Acanthodoris rhodoceras,Black and White Dorid,Mollusca,47482,Doridina,Onchidoridoidea,Onchidorididae,,,,,Acanthodoris,,Acanthodoris rhodoceras,,,,
196404552,27fd2d5b-cb70-4570-966a-777419a97017,2024-01-11,2024-01-12 01:20:57 UTC,Pacific Time (US & Canada),1423782,Emma,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6332315132,-121.9393823066,23,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196404801,282ea0b3-a7f1-4b01-9495-9898785e3cd7,2024-01-11,2024-01-12 05:15:04 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",,2,0,"Location: 37.494325, -122.499547",37.4943250328,-122.4995471165,4,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
196404890,ec164361-f74e-496d-b72b-ce5806b2ad2d,2024-01-11,2024-01-12 00:49:33 UTC,Pacific Time (US & Canada),182994,My-Lan Le,"",,2,0,"San Mateo County, CA, USA",37.4943747772,-122.4995313585,21,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196404943,4ac742cf-7985-40a3-a3f5-d1dba3fb20c1,2024-01-11,2024-01-12 02:10:32 UTC,Pacific Time (US & Canada),1423782,Emma,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.63332,-121.93892,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196405314,ff3c50e7-0fec-4738-9a46-43fdf04c6959,2024-01-11,2024-01-12 00:40:00 UTC,Pacific Time (US & Canada),5252260,"","",,2,0,"California, US",37.2126161364,-122.5573974427,1730,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
196405396,05afb761-27b1-484b-8091-c4310679816d,2024-01-11,2024-01-12 00:40:00 UTC,Pacific Time (US & Canada),5252260,"","","Tiny, about 5mm long. Saw 2. ",2,0,"California, US",37.3654337048,-122.5093504593,1726,Rostanga pulchra,Red Sponge Dorid,Mollusca,47473,Doridina,Doridoidea,Discodorididae,,,,,Rostanga,,Rostanga pulchra,,,,
196406635,00c43cbb-66d9-45a8-b359-23bdfbd10198,2024-01-11,2024-01-12 01:33:15 UTC,Pacific Time (US & Canada),6071547,,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6340166667,-121.940195,5,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196406707,d7cd2c99-827d-425e-90a0-8deda404ef9d,2024-01-11,2024-01-12 01:53:50 UTC,Pacific Time (US & Canada),6071547,,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.633675,-121.939675,102,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196406713,cdaba2e7-16ae-4402-b816-9d46c87ec5e5,2024-01-11,2024-01-12 01:20:48 UTC,Pacific Time (US & Canada),2467157,,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6358533333,-121.9381633333,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196406737,976f8720-9161-4fc6-ba05-2b4586919139,2024-01-11,2024-01-12 01:11:36 UTC,Pacific Time (US & Canada),2467157,,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6359166667,-121.9382783333,5,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
196406754,6d6ecb58-e746-45cf-b20d-04eef712dddf,2024-01-11,2024-01-12 01:14:14 UTC,Pacific Time (US & Canada),2467157,,"","",1,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6358383333,-121.9382383333,3,Rostanga pulchra,Red Sponge Dorid,Mollusca,47473,Doridina,Doridoidea,Discodorididae,,,,,Rostanga,,Rostanga pulchra,,,,
196406852,53f56c81-347b-4a32-8b08-f217d2414a88,2024-01-11,2024-01-12 01:26:55 UTC,Pacific Time (US & Canada),7064505,Morgan Lewis,"",,2,0,"J3M6+9M, Pacific Grove, CA 93950, USA",36.6334244187,-121.9382603467,197,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196406868,821cbb69-b21d-4430-8f8c-708d5ec5dc4d,2024-01-11,2024-01-11 23:00:49 UTC,Pacific Time (US & Canada),70032,Ulysses M,"","",2,0,"North Pacific Ocean, CA, US",37.5241466667,-122.51847,4,Aeolidia loui,Warty Shag-rug Nudibranch,Mollusca,498117,Cladobranchia,Aeolidioidea,Aeolidiidae,,,,,Aeolidia,,Aeolidia loui,,,,
196407739,32844619-0bbc-49a2-8d73-b82b4b23f40a,2024-01-11,2024-01-12 01:12:45 UTC,Pacific Time (US & Canada),7064505,Morgan Lewis,"",,1,0,"J3M6+9M, Pacific Grove, CA 93950, USA",36.6334244187,-121.9382603467,197,Doriopsilla albopunctata,White-spotted Sea Goddess,Mollusca,474590,Doridina,Phyllidioidea,Dendrodorididae,,,,,Doriopsilla,,Doriopsilla albopunctata,,,,
196408119,6886c696-0965-4d7a-b922-b05abee52391,2024-01-11,2024-01-11 23:57:39 UTC,Pacific Time (US & Canada),70032,Ulysses M,"","",2,0,"North Pacific Ocean, CA, US",37.5245166667,-122.5189883333,4,Rostanga pulchra,Red Sponge Dorid,Mollusca,47473,Doridina,Doridoidea,Discodorididae,,,,,Rostanga,,Rostanga pulchra,,,,
196408182,b02a60eb-eb4e-4f3b-b431-18f984fa7f87,2024-01-11,2024-01-11 23:57:20 UTC,Pacific Time (US & Canada),70032,Ulysses M,"","",2,0,"North Pacific Ocean, CA, US",37.5245083333,-122.5189966667,4,Geitodoris heathi,Heath's Dorid,Mollusca,47505,Doridina,Doridoidea,Discodorididae,,,,,Geitodoris,,Geitodoris heathi,,,,
196410086,d8b05eb4-ae66-4e79-9c0e-8fb67c993c11,2024-01-11,2024-01-12 01:24:05 UTC,Pacific Time (US & Canada),991451,Andrea Dingeldein,"","",3,0,"North Pacific Ocean, Santa Cruz, CA, US",36.949055,-122.0613638333,3,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196412089,48f49689-e8a6-40bc-ba76-75420f6cded2,2024-01-11,2024-01-11 21:38:57 UTC,Pacific Time (US & Canada),498117,"","","",2,0,"California, US",36.9491113559,-121.7069302004,22,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
196412119,4940894c-6960-4218-a13d-154baf8c2e0f,2024-01-11,2024-01-11 22:26:29 UTC,Pacific Time (US & Canada),498117,"","","",2,0,"California, US",36.8194148824,-121.7385903214,22,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196438166,2d99db13-1499-41ca-b589-3268290c3c7f,2024-01-11,2024-01-12 01:55:59 UTC,Pacific Time (US & Canada),6391909,Danny Khor,"","",1,0,"North Pacific Ocean, CA, US",37.494495,-122.49913,4,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
196438333,675cc927-ffee-4f4c-b53d-349f5aa81e8c,2024-01-11,2024-01-12 01:06:02 UTC,Pacific Time (US & Canada),6058902,,"","",3,0,"Soquel Cove, CA, US",36.9597966667,-121.96415,4,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
196438573,5ea90553-b8e3-4a03-a4c7-07e28e82c6b7,2024-01-11,2024-01-12 02:09:31 UTC,Pacific Time (US & Canada),6391909,Danny Khor,"","",2,0,"North Pacific Ocean, CA, US",37.4946966667,-122.4991833333,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196439427,00ab7975-4cef-4f3b-8ee8-5d833256c607,2024-01-11,2024-01-12 00:14:15 UTC,Pacific Time (US & Canada),5823875,,"",,1,0,San Mateo County,37.5175209045,-122.5143966675,,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
196445335,eebdaa30-363f-4f0b-b353-6b1a2ef4346e,2024-01-11,2024-01-12 00:16:21 UTC,Pacific Time (US & Canada),197974,,"","",1,0,"Moss Cove, CA, US",36.5224871354,-121.9346115616,131,Cadlina luteomarginata,Yellow-edged Cadlina,Mollusca,50146,Doridina,Chromodoridoidea,Cadlinidae,,,,,Cadlina,,Cadlina luteomarginata,,,,
196445408,d7f2fd71-c917-44e4-a22b-c0dfa460ba64,2024-01-11,2024-01-11 23:58:32 UTC,Pacific Time (US & Canada),197974,,"","",1,0,"Moss Cove, CA, US",36.5225179759,-121.9350433076,50,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
196445492,874100ba-c8fb-4888-ae51-229a6ab6c434,2024-01-11,2024-01-12 00:14:43 UTC,Pacific Time (US & Canada),197974,,"","",1,0,"Moss Cove, CA, US",36.5225495158,-121.9350304903,72,Rostanga pulchra,Red Sponge Dorid,Mollusca,47473,Doridina,Doridoidea,Discodorididae,,,,,Rostanga,,Rostanga pulchra,,,,
196465595,ebb0ea2d-8463-48b5-825b-e3e00f34fde6,2024-01-12,2024-01-13 00:23:04 UTC,Pacific Time (US & Canada),2424822,Haley G.,"",,2,0,"J3M6+9M, Pacific Grove, CA 93950, USA",36.6323716667,-121.9391516667,4,Geitodoris heathi,Heath's Dorid,Mollusca,47505,Doridina,Doridoidea,Discodorididae,,,,,Geitodoris,,Geitodoris heathi,,,,
196467804,8d0bb069-4b78-4b18-a1ae-3f7a15c37867,2024-01-12,2024-01-13 00:53:20 UTC,Pacific Time (US & Canada),2424822,Haley G.,"",,2,0,"J3M6+9M, Pacific Grove, CA 93950, USA",36.6327416667,-121.9395483333,7,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196471131,9d852403-afff-4124-9187-32c4e6d72c66,2024-01-12,2024-01-13 01:09:17 UTC,Pacific Time (US & Canada),5510880,,"","",2,0,"Hopkins Marine Station of Stanford University, Pacific Grove, CA, US",36.620995,-121.90448,35,Doriopsilla albopunctata,White-spotted Sea Goddess,Mollusca,474590,Doridina,Phyllidioidea,Dendrodorididae,,,,,Doriopsilla,,Doriopsilla albopunctata,,,,
196471449,55dd3fba-4444-4903-afd1-ad3ec562b127,2024-01-12,2024-01-13 01:14:31 UTC,Pacific Time (US & Canada),5510880,,"","",2,0,"Hopkins Marine Station of Stanford University, Pacific Grove, CA, US",36.62167,-121.9047383333,50,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196472552,404b77ff-75a4-452b-9859-79e83fd03189,2024-01-12,2024-01-12 23:35:47 UTC,Pacific Time (US & Canada),5370305,Daria Mattly,"","",2,0,"North Pacific Ocean, Santa Cruz, CA, US",36.9492116667,-122.0610195,5,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196472605,6c210b8c-9208-4b26-8f38-5b64694efa2e,2024-01-12,2024-01-12 23:35:56 UTC,Pacific Time (US & Canada),5370305,Daria Mattly,"","",2,0,"North Pacific Ocean, Santa Cruz, CA, US",36.9492333333,-122.0609971667,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196474117,8ed5810a-a82f-4632-8b78-5a2ed6ab1c07,2024-01-11,2024-01-12 02:09:33 UTC,Pacific Time (US & Canada),556104,Meghan C,"","",3,0,"North Pacific Ocean, CA, US",37.4946966667,-122.4991833333,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196474322,9b75a92e-9cf2-4677-a7ed-f0e6334ef491,2024-01-12,2024-01-13 00:38:46 UTC,Pacific Time (US & Canada),5336170,,"","",2,0,"North Pacific Ocean, Del Monte Forest, CA, US",36.6057866667,-121.9600133333,4,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196474376,0f52918a-1d74-4e38-8a5a-0796780ea7fc,2024-01-11,2024-01-12 01:54:04 UTC,Pacific Time (US & Canada),556104,Meghan C,"","",3,0,"North Pacific Ocean, CA, US",37.4945033333,-122.4991533333,4,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
196474453,218d38d3-9d64-4e36-b62f-87d78645b2fe,2024-01-12,2024-01-13 00:46:51 UTC,Pacific Time (US & Canada),5336170,,"","",2,0,"North Pacific Ocean, Del Monte Forest, CA, US",36.6058283333,-121.96022,4,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
196474473,70fd1fd8-59e0-46e4-972a-5d2399e0a982,2024-01-12,2024-01-13 00:47:30 UTC,Pacific Time (US & Canada),5336170,,"","",2,0,"North Pacific Ocean, Del Monte Forest, CA, US",36.6058283333,-121.9601966667,4,Geitodoris heathi,Heath's Dorid,Mollusca,47505,Doridina,Doridoidea,Discodorididae,,,,,Geitodoris,,Geitodoris heathi,,,,
196474563,e3dade13-fd96-4d37-8db3-64b679e34725,2024-01-12,2024-01-13 01:21:59 UTC,Pacific Time (US & Canada),5336170,,"",Pretty large.,2,0,"North Pacific Ocean, Del Monte Forest, CA, US",36.6052466667,-121.9601366667,4,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196475535,e0bdfea3-e876-4bc1-9d0b-189e6673d4ad,2024-01-12,2024-01-13 00:12:20 UTC,Pacific Time (US & Canada),5820366,Lisa Biasillo,"","",2,0,"North Pacific Ocean, Del Monte Forest, CA, US",36.6186140429,-121.9450794696,1615,Doriopsilla fulva,White-speckled Dorid,Mollusca,467284,Doridina,Phyllidioidea,Dendrodorididae,,,,,Doriopsilla,,Doriopsilla fulva,,,,
196475612,f24611e3-652b-44ef-9ada-a7aa07af1d07,2024-01-12,2024-01-13 00:23:36 UTC,Pacific Time (US & Canada),2163207,Kyan Russell,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.633725,-121.9391166667,4,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196475613,f74f7b64-55d6-4900-93e5-2ca56be26770,2024-01-12,2024-01-13 00:18:53 UTC,Pacific Time (US & Canada),5820366,Lisa Biasillo,"","",2,0,"North Pacific Ocean, Del Monte Forest, CA, US",36.5955890905,-121.9642811322,1615,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
196475709,b211c45b-2607-4588-856e-54d21930eccb,2024-01-12,2024-01-13 00:43:56 UTC,Pacific Time (US & Canada),2163207,Kyan Russell,"","",1,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6336166667,-121.9398416667,18,Rostanga pulchra,Red Sponge Dorid,Mollusca,47473,Doridina,Doridoidea,Discodorididae,,,,,Rostanga,,Rostanga pulchra,,,,
196475742,1056145e-54b4-4a6d-ac07-c34cd992f80e,2024-01-12,2024-01-13 00:44:55 UTC,Pacific Time (US & Canada),2163207,Kyan Russell,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6336866667,-121.9395966667,35,Rostanga pulchra,Red Sponge Dorid,Mollusca,47473,Doridina,Doridoidea,Discodorididae,,,,,Rostanga,,Rostanga pulchra,,,,
196475787,900d3417-bccd-4c73-9446-69878ccfe7cb,2024-01-12,2024-01-13 00:53:55 UTC,Pacific Time (US & Canada),2163207,Kyan Russell,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.633555,-121.9395916667,16,Phidiana hiltoni,Hilton's Aeolid,Mollusca,48724,Cladobranchia,Aeolidioidea,Facelinidae,,,,,Phidiana,,Phidiana hiltoni,,,,
196475823,093e3443-034b-46be-9b6b-373d0ee64b50,2024-01-12,2024-01-13 01:01:19 UTC,Pacific Time (US & Canada),2163207,Kyan Russell,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.633525,-121.9396283333,4,Cadlina flavomaculata,Yellow-spotted Cadlina,Mollusca,50143,Doridina,Chromodoridoidea,Cadlinidae,,,,,Cadlina,,Cadlina flavomaculata,,,,
196475890,ca19d4dd-1c9d-4bce-8a65-1f56b5b13d8b,2024-01-12,2024-01-13 01:09:55 UTC,Pacific Time (US & Canada),2163207,Kyan Russell,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6335333333,-121.939645,3,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
196475899,ae43c319-29d5-4b93-a9bc-9dfec95843d8,2024-01-12,2024-01-13 01:15:37 UTC,Pacific Time (US & Canada),2163207,Kyan Russell,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6337616667,-121.9397716667,42,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
196475906,048b7054-8a39-425b-9c13-2a6a98e45294,2024-01-12,2024-01-13 01:21:48 UTC,Pacific Time (US & Canada),2163207,Kyan Russell,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6335033333,-121.93972,3,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
196475925,5752623c-1761-46c8-924a-c217d4d6137d,2024-01-12,2024-01-13 01:24:36 UTC,Pacific Time (US & Canada),2163207,Kyan Russell,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.633495,-121.9396883333,10,Rostanga pulchra,Red Sponge Dorid,Mollusca,47473,Doridina,Doridoidea,Discodorididae,,,,,Rostanga,,Rostanga pulchra,,,,
196478322,7ce73822-7a3f-4276-a16d-435a8ab4927d,2024-01-12,2024-01-13 00:09:22 UTC,Pacific Time (US & Canada),5291463,Ryan Sousa,"",,2,0,"San Mateo County, CA, USA",37.2344888889,-122.4161166667,,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
